scenario_id,title,title_en,business_impact,implementation_speed,technologies,case_count,exposed_case_count,hidden_or_unexposed_case_count,case_ids,industries,functions,tasks,source_urls
cmryiwkoc074binjj9k3b6ffy,ИИ-прогнозирование потребительского спроса в грузоперевозках,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=5&limit=20
cmryiwkof077binjjwsrtjjnm,ИИ-прогнозирование продаж транспортных услуг с учетом экономических факторов,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=8&limit=20
cmryiwkoh079zinjjnsxz4rd9,ИИ-прогнозирование технического обслуживания флота,,strong,slow,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
cmryiwkot07njinjjp69fs6nk,ИИ-прогнозирование трендов развития беспилотных транспортных технологий,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwko806zhinjjzqo1zi8t,ИИ-рекомендации для персонализированных стратегий цифровизации партнеров в транспорте,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport
cmryiwkoj07bpinjj7vyq1g5h,ИИ-система для автоматизированной генерации и актуализации инструкций по безопасной перевозке грузов,,strong,slow,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=12&limit=20
cmryiwkou07p1injjlg5pcp61,ИИ-система для анализа и прогнозирования технологических рисков инновационных проектов,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkok07dtinjjbuy75a9r,ИИ-система для мониторинга и контроля выполнения планов по подготовке и аттестации персонала,,medium,medium,ClassicML; NLP; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkoi07b9injjoxdwmkky,ИИ-система для оптимизации выбора подвижного состава,,medium,slow,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=12&limit=20
cmryiwkob072dinjj0x5w0545,ИИ-система для персонализации финансовых предложений малому бизнесу в транспорте,,medium,slow,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=4&limit=20
cmryiwkob0735injjm7wzojnx,ИИ-система для предиктивного анализа и оптимизации выбора между лизингом и покупкой транспорта,,strong,slow,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=4&limit=20
cmryiwko9070dinjji2dvjpvn,ИИ-система для предиктивного анализа и оптимизации стратегических инициатив,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=2&limit=20
cmryiwkog078pinjjtyp9dgit,ИИ-система для предиктивного анализа и поддержки решений по территориальному расширению,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=9&limit=20
cmryiwkos07m9injjw09hr1uj,ИИ-система для предиктивного анализа правовых рисков новых транспортно-логистических инициатив,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=22&limit=20
cmryiwkog078linjj7x7q4ls4,ИИ-система для предиктивного анализа рентабельности клиентов,,medium,slow,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=9&limit=20
cmryiwkol07e5injjnoj5akji,ИИ-система для предиктивного анализа эффективности каналов рекрутинга и оптимизации стратегии найма,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkob0739injjjd2kgwpj,ИИ-система для предиктивной аналитики и оптимизации решений по реструктуризации долгов в транспорте,,strong,slow,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=4&limit=20
cmryiwkon07gxinjj01e1y9au,ИИ-система для предиктивной оценки ROI от внедрения IT-решений,,strong,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkon07hbinjjb0n5t5o4,ИИ-система для прогнозирования и предотвращения кибератак на транспортную инфраструктуру,,medium,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkor07m7injjfe1g039t,ИИ-система для рекомендаций по выбору правовой формы международного сотрудничества в транспорте,,medium,slow,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=22&limit=20
cmryiwkop07jfinjj0sugke73,ИИ-система поддержки принятия решений по выбору поставщиков транспортных услуг,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=19&limit=20
cmryiwkon07gtinjj8reqt6p9,ИИ-система поддержки решений для выбора транспортных IT-платформ,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkou07p5injjool1laxn,ИИ-система поддержки решений для управления и защиты интеллектуальной собственности в транспортной отрасли,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwko9070hinjjjy4k7463,ИИ-система поддержки решений по географической экспансии,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=2&limit=20
cmryiwkoj07c1injjmhykze0g,ИИ-системы для предиктивного анализа и управления экологическими рисками транспортных операций,,strong,slow,ClassicML; NLP; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=12&limit=20
cmryiwkoj07bzinjjxe8h5e74,ИИ-системы для предиктивного контроля и управления рисками при перевозке опасных и негабаритных грузов,,medium,slow,ClassicML; AIAgents; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=12&limit=20
cmryiwkou07p9injjtf2k1lvl,ИИ-управляемая генерация аналитических отчетов по результатам исследований,,medium,slow,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkoe076vinjjt1j4uqqm,ИИ-усиленные AR/VR-решения для интерактивных презентаций транспортных услуг,,medium,medium,NLP; AIAgents; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=8&limit=20
cmryiwkoo07ibinjj8q5h4aba,Интеллектуальная автоматизация (IPA) закупок топлива на электронных торговых площадках,,medium,medium,ClassicML; NLP; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=18&limit=20
cmryiwkoh07a5injjn68vhgbz,Интеллектуальная автоматизация диспетчеризации грузового автотранспорта,,strong,slow,ClassicML; AIAgents; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
cmryiwko806z5injj4hurfvtr,Интеллектуальная автоматизация и анализ данных для стратегических отчетов по развитию транспорта,,medium,slow,LLM; NLP; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport
cmryiwkot07o1injjnne646qj,Интеллектуальная автоматизация и генерация технических отчетов по R&D проектам,,medium,slow,LLM; NLP; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkoh07a9injj7xobeizi,Интеллектуальная автоматизация и оптимизация планирования маршрутов,,strong,slow,ClassicML; AIAgents; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
